item,count,ref_nos
upgradation,1,"[""['cd_3_79_dt_26112021']""]"
footpath,2,"[""['No.EE(M-I)/SZ/TC/24-25/06']"", ""['cd_3_79_dt_26112021']""]"
maintenance of grill of central verge,1,"[""['cd_3_79_dt_26112021']""]"
construction of footpath along old cc road from gate no. 1 to gate no. 2 via police chowki,1,"[""['cd_3_79_dt_26112021']""]"
bhagat singh chowk at i. a trans delhi signature city distt. ghaziabad,1,"[""['cd_3_79_dt_26112021']""]"
c/ o brick drain near b- block mangolpuri delhi under sub division nwr- 25,1,"[""['19/EE/NWR-2/PWD/2022-23']""]"
pwd division nwr- 22 dg. 2022- 23.,1,"[""['19/EE/NWR-2/PWD/2022-23']""]"
construction of new planters from vidya vihar to police line at orr- 26,1,"[""['19/EE/NWR-2/PWD/2022-23']""]"
pwd division nwr- 2 dg. 2022- 23.,1,"[""['19/EE/NWR-2/PWD/2022-23']""]"
improvement of approach lane by pdg. cc 1 1. 5 3 along djb office near chirag delhi nallah,1,"[""['D/EE (M)-I/CNZ 2021-2022/27-14']""]"
central zone.,4,"[""['D/EE (M)-I/CNZ 2021-2022/27-14']"", ""['D/EE (M)-I/CNZ 2021-2022/11-02']"", ""['D/EE (M)-I/CNZ/2024-2025/1385/03']"", ""['D/EE (M)-I/CNZ 2021-2022/45-3']""]"
back side of defence colony police station in andrews ganj in ward no. 59- s,1,"[""['D/EE (M)-I/CNZ 2021-2022/27-14']""]"
other related misc. works. ( civil works ),1,"[""['09/EE/PWD/NWB-2/2020-21 (Modified)']""]"
delhi. sh- provision of tactile tiles,3,"[""['09/EE/PWD/NWB-2/2020-21 (Modified)']"", ""['11/EE/PWD/NWB-2/2020-21']"", ""['09/EE/PWD/NWB-2/2020-21']""]"
eor to police station south rohini sector- 3,2,"[""['09/EE/PWD/NWB-2/2020-21 (Modified)']"", ""['09/EE/PWD/NWB-2/2020-21']""]"
staff qtrs at shakarpur delhi dg 2020 21 sh replacement of damaged doors gi pipe grit plastering,1,"[""['31/EE/EBMD-M 221/PWD/2020-21']""]"
white washing cleaning of septic tank chowked sewer line,1,"[""['31/EE/EBMD-M 221/PWD/2020-21']""]"
rmo pump set in various police stations special cell dcp office sartia vihar under ae elect emsd iii sunlight colony new delhi sh repair replacement of pump sets with allied accessories,2,"[""['25/EE(E)/EMD SE/PWD/AE(E)III/2019-20']"", ""['17/EE(E)/EMD SE/PWD/AE(E)III/2021-21']""]"
providing ramp on various entry,1,"[""['11/EE/PWD/NWB-2/2020-21']""]"
other relatedmisc. works civilwork,1,"[""['11/EE/PWD/NWB-2/2020-21']""]"
other related misc. works. ( civil works ).,1,"[""['09/EE/PWD/NWB-2/2020-21']""]"
m/ o residential,2,"[""['123/EE/CBMD M-121(N)/2019-20']"", ""['69/EE/CBMD M-121(N)/2019-20']""]"
new delhi during 2019- 20. ( sh- day to day maintenance work in police colonies/ stations,1,"[""['123/EE/CBMD M-121(N)/2019-20']""]"
non residential building under sub div- iv of swbmd,2,"[""['123/EE/CBMD M-121(N)/2019-20']"", ""['69/EE/CBMD M-121(N)/2019-20']""]"
ncc building,3,"[""['123/EE/CBMD M-121(N)/2019-20']"", ""['69/EE/CBMD M-121(N)/2019-20']"", ""['225/EE/CBMDIV. M-121(N)/2017-18']""]"
staff qtrs at jagatpuri delhi dg 2019 20 sh renovation of two toilet,1,"[""['74/EE/EBMD-M 221/PWD/2019-20']""]"
changing of damaged doors in toilet,1,"[""['74/EE/EBMD-M 221/PWD/2019-20']""]"
other civil misc. works at station,1,"[""['74/EE/EBMD-M 221/PWD/2019-20']""]"
white wash,2,"[""['103/EE/EBMD-M 221/PWD/2016-17 (short notice)']"", ""['74/EE/EBMD-M 221/PWD/2019-20']""]"
bathroom of qtrs,1,"[""['74/EE/EBMD-M 221/PWD/2019-20']""]"
electrical work ). ( sw operation,2,"[""['03/EE/CBMDIV. M-121(N)/2019-20 2nd call']"", ""['03/EE/CBMDIV. M-121(N)/2019-20']""]"
maintenance of stp plant based on ebr,1,"[""['03/EE/CBMDIV. M-121(N)/2019-20']""]"
side drain in f block nihal vihar ph- 2 unauthorized colony ( regn no. 1086 ) in nangloi jat ac. distt. west delhi. ( part- 1 ) ( near police station ) ( including maintenance for five years ),1,"[""['EE/CD-XII/18-19/97']""]"
restoration of street,1,"[""['EE/CD-XII/18-19/97']""]"
over head rcc/ pvc water storage tanks ),1,"[""['134/EE/PWD/N-W B-I/2018-19']""]"
ashok vihar delhi during 2018- 19 ( sh- mechanized cleaning of underground,1,"[""['134/EE/PWD/N-W B-I/2018-19']""]"
m/ o to various buildings under north- west building- 1/ b- 15,1,"[""['134/EE/PWD/N-W B-I/2018-19']""]"
marble slab in kitchen platform,2,"[""['85/EE/PWD/N-W B-I/2018-19']"", ""['161/EE/PWD/N-W B-I/2018-19']""]"
floor tile in kitchen,2,"[""['85/EE/PWD/N-W B-I/2018-19']"", ""['161/EE/PWD/N-W B-I/2018-19']""]"
bathroom,2,"[""['85/EE/PWD/N-W B-I/2018-19']"", ""['161/EE/PWD/N-W B-I/2018-19']""]"
s.steel sink,1,"[""['85/EE/PWD/N-W B-I/2018-19']""]"
miscellaneous repair works.),1,"[""['85/EE/PWD/N-W B-I/2018-19']""]"
trinagar delhi during 2018-19 (sh- providing,1,"[""['85/EE/PWD/N-W B-I/2018-19']""]"
fixing wall tile,2,"[""['85/EE/PWD/N-W B-I/2018-19']"", ""['161/EE/PWD/N-W B-I/2018-19']""]"
v ) under sub division -iii of swbmd police colony sector-16b (php),2,"[""['213/EE/CBMDIV. M-121(N)/2017-18']"", ""['213/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
dwarka new delhi dg.2017-18. (sh- misc repair,2,"[""['213/EE/CBMDIV. M-121(N)/2017-18']"", ""['213/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
finishing work).,2,"[""['213/EE/CBMDIV. M-121(N)/2017-18']"", ""['213/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
eor to residential  building (quarter type -ii,2,"[""['213/EE/CBMDIV. M-121(N)/2017-18']"", ""['213/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
kitchen of type-i to type-iii quarters,1,"[""['14/AE/PWD/NWB-23/2017-18']""]"
frp shutters of toilet,1,"[""['14/AE/PWD/NWB-23/2017-18']""]"
regarding of mud phaska in roof wall tiles,1,"[""['14/AE/PWD/NWB-23/2017-18']""]"
delhi.  sh-  raising the height of boundary wall,1,"[""['14/AE/PWD/NWB-23/2017-18']""]"
over head rcc /pvc water storage tanks),1,"[""['170/EE/PWD/N-W B-I/2017-18']""]"
m/o to various buildings under north-west building-1/ b-15,1,"[""['170/EE/PWD/N-W B-I/2017-18']""]"
ashok vihar delhi during 2017-18 (sh- mechanized cleaning of underground,1,"[""['170/EE/PWD/N-W B-I/2017-18']""]"
eor to residential  buliding (quarter type -ii,2,"[""['124/EE/CBMDIV. M-121(N)/2017-18 2nd call']"", ""['125/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
finishing works).,1,"[""['124/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
dwarka new delhi dg. 2017-18. (sh- misc repair,1,"[""['124/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
v ) under sub division -iii of swbmd police colony sector-16b(php),2,"[""['124/EE/CBMDIV. M-121(N)/2017-18 2nd call']"", ""['125/EE/CBMDIV. M-121(N)/2017-18 2nd call']""]"
dcp office hauz khas under ae ( e ) ii m south,1,"[""['188/EE(E)/PWD EMD-M-South/2017-18']""]"
rmo pump sets at hauz khas police colony,1,"[""['188/EE(E)/PWD EMD-M-South/2017-18']""]"
finishing works ).,1,"[""['124/EE/CBMDIV. M-121(N)/2017-18']""]"
dwarka new delhi dg. 2017- 18. ( sh- misc repair,1,"[""['124/EE/CBMDIV. M-121(N)/2017-18']""]"
v ) under sub division- iii of swbmd police colony sector- 16b ( php ),3,"[""['124/EE/CBMDIV. M-121(N)/2017-18']"", ""['77/EE/CBMD M-121(N)/2019-20']"", ""['125/EE/CBMDIV. M-121(N)/2017-18']""]"
eor to residential buliding ( quarter type- ii,3,"[""['124/EE/CBMDIV. M-121(N)/2017-18']"", ""['77/EE/CBMD M-121(N)/2019-20']"", ""['125/EE/CBMDIV. M-121(N)/2017-18']""]"
replacement to 196 mps flats at south avenue under sub div iv of pawd iii new delhi dg 2017 18 sh misc civil works in various mps flats at police station side south avenue,1,"[""['39/2017-18/PaWD-III/Delhi']""]"
civil lines delhi- 54. ( sh repair/ renovation of control room work shop,1,"[""['15/EE/CBMD M-321/ 2017-18']""]"
toilet block of north distt. police control room at p. s. civil lines ).,1,"[""['15/EE/CBMD M-321/ 2017-18']""]"
battery charge room,1,"[""['15/EE/CBMD M-321/ 2017-18']""]"
delhi during 2016- 17 ( sh- mechanized cleaning of under ground,1,"[""['94/EE/PWD/N-W B-I/2016-17']""]"
m/ o to various buildings under north- west building- 1/ building- 15,3,"[""['94/EE/PWD/N-W B-I/2016-17']"", ""['29(R)/EE/PWD/N-W/B-I/2016-17']"", ""['29/EE/PWD/N-W/B-I/2016-17']""]"
delhi 06 sh maintenance of ei,1,"[""['55 /EE(E)/HMED(C)/PWD/2016-17']""]"
water supply system etc,1,"[""['55 /EE(E)/HMED(C)/PWD/2016-17']""]"
fans operation of dg set,1,"[""['55 /EE(E)/HMED(C)/PWD/2016-17']""]"
delhi during 2016- 17 ( sh- mechanized cleaning of underground,2,"[""['29(R)/EE/PWD/N-W/B-I/2016-17']"", ""['29/EE/PWD/N-W/B-I/2016-17']""]"
a,1,"[""['401/2015-16/EMD M-351/EE(E)']""]"
delhi ( sh- replacement of damaged,1,"[""['401/2015-16/EMD M-351/EE(E)']""]"
unserviceable 03 nos feeder pillar near post office,1,"[""['401/2015-16/EMD M-351/EE(E)']""]"
rmo electro mechanical services in residential quarter in new police line kingsway camp,1,"[""['401/2015-16/EMD M-351/EE(E)']""]"
d block shanti nagar kingsway camp ),1,"[""['401/2015-16/EMD M-351/EE(E)']""]"
rooms including with sanitary,1,"[""['50/2015-16/SE(Bldg)DIV-M-421/Delhi.']""]"
flooring,1,"[""['50/2015-16/SE(Bldg)DIV-M-421/Delhi.']""]"
conversion of 02 type- i quarters into type- ii at police colony sriniwas puri new delhi by amalgamation ( sh repair,1,"[""['50/2015-16/SE(Bldg)DIV-M-421/Delhi.']""]"
moei  fans including rmo pumpsets compound light in pitampura police line,1,"[""['271  of 2015-16/PWD EMD M-352']""]"
typei typeii typeiii  typeiv,1,"[""['271  of 2015-16/PWD EMD M-352']""]"
barracks 04 nos. at pitampura delhi. sh repairing replacement of defective wiring ceiling fans light fittings in quar.....,1,"[""['271  of 2015-16/PWD EMD M-352']""]"
rmo vrs e,5,"[""['79/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']"", ""['215/EE (E)/PWD EMD M - 252/14-15']"", ""['54/(A-1)Auction Notice/NES M-251/2021']"", ""['46/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']"", ""['41/EE (E)/ PWD NE and Shah. Elect. Divn/20-21']""]"
delhi. sh providing submersible type sewage pump set in residential quarters at p. s. krishna nagar.,1,"[""['215/EE (E)/PWD EMD M - 252/14-15']""]"
m services installed at police station building krishna nagar,1,"[""['215/EE (E)/PWD EMD M - 252/14-15']""]"
water coolers. ),1,"[""['01/AE(E)M-4531/PWD EMD M453/2014-15']""]"
new delhi. ( sh- comprehensive maintenance of split,1,"[""['01/AE(E)M-4531/PWD EMD M453/2014-15']""]"
darya ganj. p. s station,1,"[""['01/AE(E)M-4531/PWD EMD M453/2014-15']""]"
acp office mayur vihar ph. 2 delhi. sh- rewiring of stair cases,1,"[""['418/ EE (E)/ PWD EMD M-252/ 13-14']""]"
ground floor barrack at fire station mandawali.,1,"[""['418/ EE (E)/ PWD EMD M-252/ 13-14']""]"
delhi 52 during 2012 13 sh renovation of sewer line,1,"[""['30/EE/M-332/PWD/2013-14']""]"
storm water supply.,1,"[""['30/EE/M-332/PWD/2013-14']""]"
eor to residential building police station qtrs. at ashok vihar under sub division,1,"[""['30/EE/M-332/PWD/2013-14']""]"
m 3315n m 331,1,"[""['30/EE/M-332/PWD/2013-14']""]"
(2) welcome (old),1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
operation of e.i,1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
sh- day to day maintenance,1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
(5) nand nagari delhi).,1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
pump set at various police stations (1) shahdara,1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
(4) seelam pur,1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
(3) nand nagari (women cell),1,"[""['41/EE (E)/PWD EMD M-251/12-13']""]"
new delhi. sh- supplying,1,"[""['13/AE(E)M4531/PWD EMD M453/2012-13']""]"
darya ganj p. s. station,1,"[""['13/AE(E)M4531/PWD EMD M453/2012-13']""]"
police chowki red fort subway new delhi. sh supplying,1,"[""['13/AE(E)M4531/PWD EMD M453/2012-13']""]"
maintenance of various electrical services at dcp office darya ganj p. s. station g. o. mess,1,"[""['13/AE(E)M4531/PWD EMD M453/2012-13']""]"
other miscellaneous works at govt. qtrs. no. 4 type- 4 p. s. rajinder nagar,1,"[""['6/EE/ CBM Div-M 433/PWD/2012-13']""]"
doors,1,"[""['6/EE/ CBM Div-M 433/PWD/2012-13']""]"
m/ o police residential buildings under cbmd m- 433 during 2012- 13. ( sh- repair of floors,1,"[""['6/EE/ CBM Div-M 433/PWD/2012-13']""]"
delhi dg. 2011- 12,1,"[""['31/EE/M-212/PWD/2011-12']""]"
c/ o cycle track/ service lane at m. p. road near dharamsheela hospital from hospital to ashok nagar police station chowk under pwd sub- div. m- 2122 at vasundhara enclave,1,"[""['31/EE/M-212/PWD/2011-12']""]"
repair of ptb near police booth,1,"[""['MCD/TR/6832/2023_5_1_1/1']""]"
c- block in new seemapuri in w. no 218 shah ( north ) zone,1,"[""['MCD/TR/6832/2023_5_1_1/1']""]"
north district.,1,"[""['388/DPHCL/ENGG/NIT/2023-24']""]"
water supply line at the police colony ( sarai rohilla ),1,"[""['388/DPHCL/ENGG/NIT/2023-24']""]"
laying of new sewer line,1,"[""['388/DPHCL/ENGG/NIT/2023-24']""]"
barricading of open dhalao near shaheen bagh police station in w. no. 188,1,"[""['20/EE (M)-II/CNZ/TC/2023-2024/15']""]"
cnz.,3,"[""['20/EE (M)-II/CNZ/TC/2023-2024/15']"", ""['9/EE (M)-II/CNZ/TC/2024-2025/2']"", ""['EE (M)-IV/CNZ/TC/2021-22/08-07']""]"
abul fazal enclave,1,"[""['20/EE (M)-II/CNZ/TC/2023-2024/15']""]"
water supply line at the police colony sarai rohilla,1,"[""['388/DPHCL/ENGG/NIT/2023-24']""]"
manpower services for stp plant at police colony new ashok nagar.,1,"[""['236/DPHCL/NIT/ENGG/2023-24']""]"
widening of road of rme from rd 0 metre to rd 3550 metre ( from madanpur khadar to jaitpur police post.,1,"[""['NIT-142/2022-23/EECD-V/IFCD']""]"
residential complex under aee m3522 pwd emd m352. sh mainetenance of ei fans,1,"[""['384 of 2014-15/PWD EMD M-352']""]"
operation of pumpsets at dcp office nw pushpanjali police station rani bagh mangolpurisultanpuri,1,"[""['384 of 2014-15/PWD EMD M-352']""]"
moei fans rmo pumpsets at various police station,1,"[""['384 of 2014-15/PWD EMD M-352']""]"
harkesh nagar,1,"[""['9/EE (M)-II/CNZ/TC/2024-2025/2']""]"
desilting of okhla police station road drain in okhlaph- i in w. no. 177,1,"[""['9/EE (M)-II/CNZ/TC/2024-2025/2']""]"
customized amc/ cmc for pre- owned products- camc of cctv camera system installed in police stations,3,"[""['GEM/2023/B/4270436', 'GEM/2024/R/315480']"", ""['GEM/2024/B/5670321', 'GEM/2025/R/439577']"", ""['GEM/2023/B/4270436']""]"
marine cargo open polic,1,"[""['GEM/2023/B/4279613']""]"
marine,1,"[""['GEM/2023/B/4279613']""]"
transit insurance service- inland transit,1,"[""['GEM/2023/B/4279613']""]"
marine cargo inland,1,"[""['GEM/2023/B/4279613']""]"
fabrication of police crowd control vehicle on the chassis of sml/ tata ( 4 x 4 ) vehicle,2,"[""['GEM/2023/B/3508884', 'GEM/2023/R/267075']"", ""['GEM/2023/B/3508884']""]"
custom bid for services- custom bid for renewal of 15 number of nbcc owned vehicle insurance polic,1,"[""['GEM/2023/B/3648027']""]"
widening of road stretch in between nizamuddin police station to lodhi flyover under division south east road 1,1,"[""['13/EE/SER-1/PWD/2021-22']""]"
partial bullet proofing of vehicle regn no hr- 55e- 2170 sml police van model 2018,1,"[""['M.VI-1/2020-21-200-MT']""]"
road restoration of navin shahdara nearby police station in nit no 62 ( 2020- 21 ) item no 2,1,"[""['NIT NO 62 (2020-21)']""]"
replacement of damaged sewer line of vasant vihar police colony to main sewer line under sw- iii,1,"[""['NIT NO.92 (2018-19)SW-III']""]"
cleaning of septic tank,1,"[""['75/EE/C09/DUSIB/2017-18']""]"
some allied works at jj basti agcr near anand vihar police station.,1,"[""['75/EE/C09/DUSIB/2017-18']""]"
covering of drain/ nallah in lajpat nagar starting from culvert near police station lajpat nagar up to barapullah.,1,"[""['01/EE/FOD-2/DDA/2017-18']""]"
procurement of submersible pump set with all allied eandm equipments for sidipura near police station under ae- iv,1,"[""['NIT NO. 18 (2016-17)']""]"
m services at various police station under sub- division m_ 2513,1,"[""['23(10)/ AE (E) M-2513/ E.M.D. /M-253/2015-16/ 27']""]"
name of work_ rmo e,1,"[""['23(10)/ AE (E) M-2513/ E.M.D. /M-253/2015-16/ 27']""]"
reporting/ visitor/ inquiry room.,1,"[""['67/EE/CBM DIV. M-122(N)/2015-16']""]"
construction of porta cabins at police station bindapur for use of ios room,1,"[""['67/EE/CBM DIV. M-122(N)/2015-16']""]"
rmo eandm services installed at gomukh tower kausambi gzb. up. ( sh- rewiring of police residential quarters. ),1,"[""['259/ EE (E)/ PWD EMD M-252/ 14-15']""]"
restoration of cut made by bses at tigri police station in ward no. 76- s. sub head- improvement/ development of road by pdg rmc from tigri police station to near b block sangam vihar devli in ward no. 76- s/ sz.,1,"[""['EE-M-III/SZ/TC/2021-22/05']""]"
sewer line,1,"[""['50 /EE/ PWD-M-132(N)/2017-18']""]"
parapet of drainage system,1,"[""['50 /EE/ PWD-M-132(N)/2017-18']""]"
renovation of police station quarter roof with water proofing treatment,1,"[""['50 /EE/ PWD-M-132(N)/2017-18']""]"
strengthening with grit plaster,1,"[""['50 /EE/ PWD-M-132(N)/2017-18']""]"
development front in quarter with rmc m- 35 at police station,1,"[""['50 /EE/ PWD-M-132(N)/2017-18']""]"
c. i. pipes,2,"[""['37/EE/ PWD-M-132(N)/2017-18']"", ""['50 /EE/ PWD-M-132(N)/2017-18']""]"
repair of drain from police line to kanjhawala link road opposite marbel market.,1,"[""['07/EE/PWD M-312/2012-13']""]"
pwd crmd m-312 during 2012-13. sh- repair of planters from deepali to police line,1,"[""['07/EE/PWD M-312/2012-13']""]"
mo various roads under sub-division m-3121,1,"[""['07/EE/PWD M-312/2012-13']""]"
mo various roads under sub- division m- 3121,1,"[""['07/EE/PWD M-312/2012-13']""]"
pwd crmd m- 312 during 2012- 13. sh- repair of planters from deepali to police line,1,"[""['07/EE/PWD M-312/2012-13']""]"
result for 2 ) rmo of ac at other miscellaneous sites as district office,1,"[""['150/EE(E)/NWED/PWD/2024-25']""]"
delhi during 2025- 26 ( sh minor air conditioning maintenance work ),1,"[""['150/EE(E)/NWED/PWD/2024-25']""]"
silai center sultanpuri,1,"[""['150/EE(E)/NWED/PWD/2024-25']""]"
civil sub- division offices under nwesd- ii,1,"[""['150/EE(E)/NWED/PWD/2024-25']""]"
b- 49 to b- 64 b- 65 to b- 80 block,1,"[""['337/DPHCL/ENGG/NIT/2024-25']""]"
b- 17- b- 32,1,"[""['337/DPHCL/ENGG/NIT/2024-25']""]"
b- 33 to b- 48,1,"[""['337/DPHCL/ENGG/NIT/2024-25']""]"
maintenance of the police colony saraswati vihar b block b1- b16,1,"[""['337/DPHCL/ENGG/NIT/2024-25']""]"
20 other misc. works. ( sitc of fan,1,"[""['75/EE(E)/NWED/PWD/2024-25']""]"
new delhi. ( sh internal,1,"[""['75/EE(E)/NWED/PWD/2024-25']""]"
fitti,1,"[""['75/EE(E)/NWED/PWD/2024-25']""]"
operation of electrical mechanical services of aaa govt. hospital police mortury,1,"[""['02/SE/Health Circle /PWD/2024-25']""]"
1. day to day maintenance,1,"[""['02/SE/Health Circle /PWD/2024-25']""]"
new delhi during under hc- 5. 2. day to day maintenance,1,"[""['02/SE/Health Circle /PWD/2024-25']""]"
operation of electrical mechanical services of ayurvedic unani tibbia colleg,1,"[""['02/SE/Health Circle /PWD/2024-25']""]"
stc,1,"[""['02/SE/Health Circle /PWD/2024-25']""]"
01- kasba baraut me delhi- saharanpur road par audyogik police station se bawli chungi sthith shamshan ghat tak divider par lage light khambo par tiranga led patti light lagane ka karye.,1,"[""['157/2022-23 Dt. 20-07-2022']""]"
a- 1 block at pitampura police line complex,2,"[""['17/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['17/EE/PWD/NWB/2021-22']""]"
delhi. sh- replacement of roof slab by casting new rcc slab,3,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']"", ""['17/EE/PWD/NWB/2021-22 (2ND CALL)']""]"
extra ordinary repairs to residential quarter type 3,4,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']"", ""['17/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['17/EE/PWD/NWB/2021-22']""]"
electrical composite work ),4,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']"", ""['17/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['17/EE/PWD/NWB/2021-22']""]"
renovations etc. ( civil,4,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']"", ""['17/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['17/EE/PWD/NWB/2021-22']""]"
internal repairs,4,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']"", ""['17/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['17/EE/PWD/NWB/2021-22']""]"
a- 2 block at pitampura police line complex,2,"[""['16/EE/PWD/NWB/2021-22 (2ND CALL)']"", ""['16/EE/PWD/NWB/2021-22']""]"
delhi sh- replacement of roof slab by casting new rcc slab,1,"[""['17/EE/PWD/NWB/2021-22']""]"
view cutter,1,"[""['6/Store/2019-20(2)-15957']""]"
led wall,2,"[""['6/Store/2020-21(2)']"", ""['6/Store/2019-20(2)-15957']""]"
hiring of tent material like chairs,1,"[""['6/Store/2019-20(2)-15957']""]"
flower decoration,1,"[""['6/Store/2019-20(2)-15957']""]"
potted flower plants,2,"[""['6/Store/2020-21(2)']"", ""['6/Store/2019-20(2)-15957']""]"
generator set etc. on 21- 10- 2019 at national police memorial,1,"[""['6/Store/2019-20(2)-15957']""]"
flower wreath,1,"[""['6/Store/2019-20(2)-15957']""]"
a construction of boundary wall of land allotted for the women training centre at sector a8 psp area narela delhi40 b construction of boundary wall of land measuring 1600 sqm for construction of police post at sector a9 narela delhi 40,1,"[""['23/EE/NBD/PWD/2019-20']""]"
maintenance of stp plant based on ebr technol,1,"[""['03/EE/CBMDIV. M-121(N)/2019-20 2nd call']""]"
fire alarm,5,"[""['NIQ/AE(E)M4512/PWD/DHC ND/C/18-19/44(2nd Recall)']"", ""['NIQ/12(5)/AE(E)M4512/PWD/DHC ND/C/18-19/42(Recall)']"", ""['164/EE(E)/PWD DHC ND/Central/2019-20']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']"", ""['NIQ/12(5)/AE(E)M-4512/PWD/DHC ND/Central/18-19/40']""]"
electrical sub station,2,"[""['NIQ/AE(E)M4512/PWD/DHC ND/C/18-19/44(2nd Recall)']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']""]"
fire fighting,5,"[""['NIQ/AE(E)M4512/PWD/DHC ND/C/18-19/44(2nd Recall)']"", ""['NIQ/12(5)/AE(E)M4512/PWD/DHC ND/C/18-19/42(Recall)']"", ""['164/EE(E)/PWD DHC ND/Central/2019-20']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']"", ""['NIQ/12(5)/AE(E)M-4512/PWD/DHC ND/Central/18-19/40']""]"
passenger lift,5,"[""['NIQ/AE(E)M4512/PWD/DHC ND/C/18-19/44(2nd Recall)']"", ""['NIQ/12(5)/AE(E)M4512/PWD/DHC ND/C/18-19/42(Recall)']"", ""['164/EE(E)/PWD DHC ND/Central/2019-20']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']"", ""['NIQ/12(5)/AE(E)M-4512/PWD/DHC ND/Central/18-19/40']""]"
fans compound light,2,"[""['50/AE(E) M-4512/PWD DHC ND/Central/2016-17']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']""]"
pa system installed at police station b. k. road new delhi ( sh. upliftment work of lifts ),1,"[""['301/EE(E)/PWD/DHC ND/Central/2018-19']""]"
compound lights in various police stations under ae elec emsd iii south east sunlight colony new delhi sh replacement of unserviceable wiring light fittings switch gears,1,"[""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/92']""]"
maintenance repair of electrical installation,3,"[""['59(1)/AE(E)/EMSD-III/South East/PWD/2019-20/66']"", ""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/92']"", ""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/91']""]"
power cable in po,3,"[""['59(1)/AE(E)/EMSD-III/South East/PWD/2019-20/66']"", ""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/92']"", ""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/91']""]"
compound lights in various police stations under ae elect emsd iii south east sunlight colony new delhi sh replacement of unserviceable wiring light fittings switch gears,1,"[""['59(1)/AE(E)/EMSD-III/South East/PWD/2018-19/91']""]"
delhi sh- conducting soil investigation,1,"[""['152/EE/PWD/NWB-2/2018-19']""]"
sawda ghevra b- block,1,"[""['152/EE/PWD/NWB-2/2018-19']""]"
structural design of plot at sector- 21,1,"[""['152/EE/PWD/NWB-2/2018-19']""]"
23 rohini,1,"[""['152/EE/PWD/NWB-2/2018-19']""]"
sawda ghevra s- block.,1,"[""['152/EE/PWD/NWB-2/2018-19']""]"
compound lights in various police stations under ae elec emsd 3 south east sunlight colony new delhi sh replacement of unserviceable wiring light fittings switch gears,1,"[""['59(1)/AE(E)/EMSD-III/South East/PWD/2019-20/66']""]"
footpath on kalka devi marg from police station to taneja red light,1,"[""['131/EE/NIT/SOUTH EAST ROAD-1/PWD/2018-19']""]"
m/ o various roads under pwd sub- division south east road- 11,1,"[""['131/EE/NIT/SOUTH EAST ROAD-1/PWD/2018-19']""]"
new delhi dg. 2018- 19 ( sh- improvement of berms,1,"[""['131/EE/NIT/SOUTH EAST ROAD-1/PWD/2018-19']""]"
new delhi ( sub head operation of pump sets ) on of pump sets ),1,"[""['98/EE(E)/PWD EMD-M-SOUTH/2018-19']""]"
delhi during 2018-19. (2nd call),1,"[""['27/EE/PWD/N-W B-I/2018-19']""]"
renovation of toilet blocks including  c.i.,1,"[""['65 /EE/ PWD-M-132(N)/2018-19']""]"
new delhi during 2018-19.  sh repair,1,"[""['65 /EE/ PWD-M-132(N)/2018-19']""]"
renovation of window with,1,"[""['65 /EE/ PWD-M-132(N)/2018-19']""]"
renovation of roofs with water proofing treatment,1,"[""['65 /EE/ PWD-M-132(N)/2018-19']""]"
